tool	ground_truth_percentile	TPR_annotated	TPR_unannotated	TPR_all	FDR_all	F1_all
LIQA + StringTie2	45	0.6333333333333333	0.06306306306306306	0.4420946626384693	0.006787330316742082	0.6118466898954704
LIQA + StringTie2	48	0.6783625730994152	0.06451612903225806	0.4869215291750503	0.00411522633744856	0.654054054054054
LIQA + StringTie2	51	0.628698224852071	0.07255520504731862	0.4511581067472306	0.011037527593818985	0.6196403872752421
LIQA + StringTie2	54	0.6234132581100141	0.07017543859649122	0.4647887323943662	0.008583690987124463	0.6328767123287671
LIQA + StringTie2	57	0.6563814866760168	0.05693950177935943	0.4869215291750503	0.012244897959183673	0.6522911051212938
LIQA + StringTie2	60	0.6268221574344023	0.09446254071661238	0.4622356495468278	0.012903225806451613	0.6296296296296297
LIQA + StringTie2	63	0.5611814345991561	0.1166077738515901	0.4346076458752515	0.0136986301369863	0.6033519553072626
LIQA + StringTie2	66	0.5851648351648352	0.08679245283018867	0.4521651560926485	0.013186813186813187	0.6201657458563536
LIQA + StringTie2	69	0.5447042640990372	0.09363295880149813	0.42354124748490946	0.011737089201877934	0.5929577464788732
LIQA + StringTie2	72	0.5514993481095176	0.08370044052863436	0.44466800804828976	0.017777777777777778	0.6121883656509696
LIQA + StringTie2	75	0.5173333333333333	0.07818930041152264	0.40986908358509566	0.0332541567695962	0.5756718528995757
LIQA + StringTie2	78	0.5345268542199488	0.09905660377358491	0.4416498993963783	0.028761061946902654	0.607192254495159
LIQA + StringTie2	81	0.4780292942743009	0.08264462809917356	0.3816717019133938	0.035623409669211195	0.5468975468975469
LIQA + StringTie2	84	0.4935064935064935	0.10267857142857142	0.40543259557344064	0.049528301886792456	0.5684062059238364
LIQA + StringTie2	87	0.5069182389937107	0.11557788944723618	0.42857142857142855	0.04269662921348315	0.592077831827658
LIQA + StringTie2	90	0.4355044699872286	0.1	0.364551863041289	0.05235602094240838	0.5265454545454545
LIQA + StringTie2	93	0.46875	0.07216494845360824	0.39134808853118713	0.07159904534606205	0.5506015569709837
LIQA + StringTie2	99	0.46371463714637146	0.08839779005524862	0.3953722334004024	0.043795620437956206	0.5594306049822064
NanoCount + StringTie2	0	0.15465465465465467	0.003048780487804878	0.10462776659959759	0.168	0.18588025022341376
NanoCount + StringTie2	3	0.17443609022556392	0.00303951367781155	0.11770623742454728	0.145985401459854	0.20689655172413793
NanoCount + StringTie2	6	0.13274336283185842	0.0031746031746031746	0.09164149043303121	0.18018018018018017	0.16485507246376813
NanoCount + StringTie2	9	0.23700305810397554	0.008823529411764706	0.158953722334004	0.03067484662576687	0.2731201382886776
NanoCount + StringTie2	12	0.25617283950617287	0.0	0.16700201207243462	0.029239766081871343	0.2849785407725322
NanoCount + StringTie2	15	0.3164933135215453	0.009375	0.2175226586102719	0.02702702702702703	0.35555555555555557
NanoCount + StringTie2	18	0.3359253499222395	0.011396011396011397	0.22132796780684105	0.043478260869565216	0.35947712418300654
NanoCount + StringTie2	21	0.3746031746031746	0.008264462809917356	0.2406847935548842	0.036290322580645164	0.3851732473811442
NanoCount + StringTie2	24	0.41467304625199364	0.013623978201634877	0.2665995975855131	0.0037593984962406013	0.42063492063492064
NanoCount + StringTie2	27	0.4477848101265823	0.024861878453038673	0.2937625754527163	0.07006369426751592	0.44648318042813456
NanoCount + StringTie2	30	0.45394736842105265	0.012987012987012988	0.28298086606243705	0.020905923344947737	0.4390625
NanoCount + StringTie2	33	0.48333333333333334	0.059880239520958084	0.341046277665996	0.10079575596816977	0.49452954048140046
NanoCount + StringTie2	36	0.4937888198757764	0.05157593123209169	0.338368580060423	0.0	0.5056433408577878
NanoCount + StringTie2	39	0.5153473344103393	0.07466666666666667	0.34909456740442657	0.030726256983240222	0.5133136094674556
NanoCount + StringTie2	42	0.5137614678899083	0.09705882352941177	0.37122736418511065	0.008064516129032258	0.5402635431918009
NanoCount + StringTie2	45	0.5681818181818182	0.13813813813813813	0.42396777442094663	0.11554621848739496	0.5731790333560245
NanoCount + StringTie2	48	0.5847953216374269	0.14516129032258066	0.4476861167002012	0.02412280701754386	0.6137931034482759
NanoCount + StringTie2	51	0.621301775147929	0.17981072555205047	0.48036253776435045	0.038306451612903226	0.6406984553391538
NanoCount + StringTie2	54	0.614950634696756	0.20701754385964913	0.49798792756539234	0.05534351145038168	0.6521739130434783
NanoCount + StringTie2	57	0.6465638148667602	0.23843416370106763	0.5311871227364185	0.029411764705882353	0.6866059817945384
NanoCount + StringTie2	60	0.6486880466472303	0.23452768729641693	0.5206445115810675	0.03364485981308411	0.6767015706806283
NanoCount + StringTie2	63	0.710267229254571	0.29328621908127206	0.5915492957746479	0.02	0.7377666248431619
NanoCount + StringTie2	66	0.717032967032967	0.26037735849056604	0.595166163141994	0.024752475247524754	0.7392120075046904
NanoCount + StringTie2	69	0.7359009628610729	0.29213483146067415	0.6167002012072434	0.028526148969889066	0.7544615384615385
NanoCount + StringTie2	72	0.7835723598435462	0.32158590308370044	0.6780684104627767	0.02881844380403458	0.7985781990521327
NanoCount + StringTie2	75	0.8053333333333333	0.3004115226337449	0.6817724068479355	0.03008595988538682	0.8007096392667061
NanoCount + StringTie2	78	0.8350383631713555	0.3443396226415094	0.7303822937625755	0.0215633423180593	0.836405529953917
NanoCount + StringTie2	81	0.877496671105193	0.371900826446281	0.7542799597180262	0.02346805736636245	0.8511363636363637
NanoCount + StringTie2	84	0.9246753246753247	0.3482142857142857	0.7947686116700201	0.01373283395755306	0.8802228412256268
NanoCount + StringTie2	87	0.9408805031446541	0.4271356783919598	0.8380281690140845	0.013033175355450236	0.9064200217627857
NanoCount + StringTie2	90	0.9540229885057471	0.43333333333333335	0.8439073514602216	0.009456264775413711	0.9113648722131593
NanoCount + StringTie2	93	0.97125	0.4329896907216495	0.8661971830985915	0.017123287671232876	0.9208556149732621
NanoCount + StringTie2	99	0.980319803198032	0.4972375690607735	0.892354124748491	0.019889502762430938	0.9341758820431806
