tool	ground_truth_percentile	TPR_annotated	TPR_unannotated	TPR_all	FDR_all	F1_all
ESPRESSO	99	0.9978517722878625	0.9047619047619048	0.9919517102615694	0.0	0.9959595959595959
ESPRESSO + StringTie2	0	0.3254769921436588	0.009708737864077669	0.29275653923541245	0.013559322033898305	0.45151280062063615
ESPRESSO + StringTie2	3	0.3295711060948081	0.009259259259259259	0.2947686116700201	0.013468013468013467	0.4539116963594113
ESPRESSO + StringTie2	6	0.30067567567567566	0.01904761904761905	0.27089627391742194	0.014652014652014652	0.42496050552922593
ESPRESSO + StringTie2	9	0.39461883408071746	0.00980392156862745	0.3551307847082495	0.1493975903614458	0.5010645848119234
ESPRESSO + StringTie2	12	0.45588235294117646	0.00909090909090909	0.40643863179074446	0.13118279569892474	0.5538039753255655
ESPRESSO + StringTie2	15	0.5431530494821634	0.016129032258064516	0.4773413897280967	0.1595744680851064	0.6088631984585742
ESPRESSO + StringTie2	18	0.5870307167235495	0.017391304347826087	0.5211267605633803	0.2127659574468085	0.6271186440677966
ESPRESSO + StringTie2	21	0.6131221719457014	0.045871559633027525	0.5508559919436052	0.09136212624584718	0.6858934169278997
ESPRESSO + StringTie2	24	0.6477272727272727	0.043859649122807015	0.5784708249496981	0.07556270096463022	0.7116336633663366
ESPRESSO + StringTie2	27	0.717391304347826	0.058333333333333334	0.6378269617706237	0.0824891461649783	0.7525222551928783
ESPRESSO + StringTie2	30	0.7376294591484465	0.0967741935483871	0.6576032225579054	0.0536231884057971	0.7759952465834818
ESPRESSO + StringTie2	33	0.7825086306098964	0.08	0.6941649899396378	0.12325285895806862	0.7748455923638405
ESPRESSO + StringTie2	36	0.7839366515837104	0.2018348623853211	0.7200402819738168	0.05172413793103448	0.8185460789925587
ESPRESSO + StringTie2	39	0.832579185520362	0.2	0.7625754527162978	0.06993865030674846	0.8380320619126589
ESPRESSO + StringTie2	42	0.81214848143982	0.22857142857142856	0.7505030181086519	0.06281407035175879	0.8335195530726257
ESPRESSO + StringTie2	45	0.8550057537399309	0.41935483870967744	0.8006042296072508	0.055819477434679333	0.8664850136239782
ESPRESSO + StringTie2	48	0.871264367816092	0.5080645161290323	0.8259557344064387	0.030696576151121605	0.8919065725149375
ESPRESSO + StringTie2	51	0.8698092031425365	0.5196078431372549	0.8338368580060423	0.03496503496503497	0.8946515397082658
ESPRESSO + StringTie2	54	0.8905191873589164	0.5277777777777778	0.8511066398390342	0.03424657534246575	0.9048128342245989
ESPRESSO + StringTie2	57	0.9419642857142857	0.5816326530612245	0.9064386317907445	0.03118279569892473	0.9365904365904366
ESPRESSO + StringTie2	60	0.9296875	0.5670103092783505	0.8942598187311178	0.027382256297918947	0.9317943336831059
ESPRESSO + StringTie2	63	0.932596685082873	0.6741573033707865	0.9094567404426559	0.023758099352051837	0.9416666666666667
ESPRESSO + StringTie2	66	0.9420935412026726	0.6947368421052632	0.918429003021148	0.01935483870967742	0.9485179407176287
ESPRESSO + StringTie2	69	0.9501084598698482	0.6666666666666666	0.9295774647887324	0.01910828025477707	0.9545454545454546
ESPRESSO + StringTie2	72	0.9667405764966741	0.6739130434782609	0.9396378269617707	0.013727560718057022	0.9623905203503349
ESPRESSO + StringTie2	75	0.9672846237731734	0.8026315789473685	0.9546827794561934	0.009404388714733543	0.9723076923076923
ESPRESSO + StringTie2	78	0.9736842105263158	0.8414634146341463	0.9627766599597586	0.010341261633919338	0.9760326364099949
ESPRESSO + StringTie2	81	0.9751351351351352	0.8823529411764706	0.9687814702920443	0.008247422680412371	0.9801324503311258
ESPRESSO + StringTie2	84	0.9868995633187773	0.7948717948717948	0.971830985915493	0.008213552361396304	0.9817073170731707
ESPRESSO + StringTie2	87	0.9879649890590809	0.8125	0.9738430583501007	0.006160164271047228	0.983739837398374
ESPRESSO + StringTie2	90	0.9913232104121475	0.8591549295774648	0.9818731117824774	0.007128309572301426	0.9873417721518988
ESPRESSO + StringTie2	93	0.9924487594390508	0.8805970149253731	0.9849094567404426	0.006091370558375634	0.989388580090955
ESPRESSO + StringTie2	99	0.9967776584317938	0.9206349206349206	0.9919517102615694	0.005045408678102927	0.9934508816120907
FLAIR	0	0.10886644219977554	0.1262135922330097	0.11066398390342053	0.0	0.19927536231884058
FLAIR	3	0.11399548532731377	0.018518518518518517	0.10362173038229376	0.0	0.18778486782133091
FLAIR	6	0.10698198198198199	0.06666666666666667	0.1027190332326284	0.0	0.1863013698630137
FLAIR	9	0.21076233183856502	0.13725490196078433	0.20321931589537223	0.00980392156862745	0.337228714524207
FLAIR	12	0.251131221719457	0.10909090909090909	0.23541247484909456	0.00847457627118644	0.3804878048780488
FLAIR	15	0.334867663981588	0.13709677419354838	0.31017119838872104	0.45	0.3966516419832582
FLAIR	18	0.39590443686006827	0.1391304347826087	0.36619718309859156	0.3441441441441441	0.4699806326662363
FLAIR	21	0.4309954751131222	0.21100917431192662	0.4068479355488419	0.2949389179755672	0.5159642401021711
FLAIR	24	0.4409090909090909	0.20175438596491227	0.4134808853118712	0.26344086021505375	0.529639175257732
FLAIR	27	0.5606407322654462	0.18333333333333332	0.5150905432595574	0.22424242424242424	0.619105199516324
FLAIR	30	0.5604142692750288	0.28225806451612906	0.525679758308157	0.17274167987321712	0.6428571428571429
FLAIR	33	0.6144994246260069	0.296	0.5744466800804829	0.23149394347240915	0.6574553828439839
FLAIR	36	0.6357466063348416	0.30275229357798167	0.5991943605236657	0.20026881720430106	0.6850892343120323
FLAIR	39	0.665158371040724	0.3181818181818182	0.6267605633802817	0.20838627700127066	0.699606962380685
FLAIR	42	0.6591676040494938	0.23809523809523808	0.6146881287726358	0.22165605095541402	0.68690275435638
FLAIR	45	0.7019562715765247	0.3629032258064516	0.6596173212487412	0.16240409207161124	0.7380281690140845
FLAIR	48	0.7091954022988506	0.3870967741935484	0.6690140845070423	0.14082687338501293	0.752262443438914
FLAIR	51	0.7564534231200898	0.3333333333333333	0.7129909365558912	0.19362186788154898	0.7568145376803849
FLAIR	54	0.7223476297968398	0.3425925925925926	0.6810865191146881	0.18922155688622755	0.740295243302351
FLAIR	57	0.7779017857142857	0.30612244897959184	0.7313883299798792	0.15465116279069768	0.7842502696871629
